TeacherID,TeacherName,Age,Gender,Expertise,YearsOfExperience,TeacherRating,TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,RatingTier
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00624,U01084,CR00008,2025-07-18,0.0,PayPal,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00625,U01084,CR00048,2025-02-25,0.0,Bank Transfer,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00626,U01084,CR00036,2025-02-16,0.0,Credit Card,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00628,U01092,CR00001,2025-05-18,472.28,PayPal,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00629,U01092,CR00007,2025-03-03,0.0,Credit Card,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00631,U01092,CR00026,2025-12-02,0.0,Bank Transfer,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00632,U01096,CR00028,2025-03-04,0.78,Credit Card,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00633,U01096,CR00021,2025-12-21,0.0,Credit Card,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00634,U01096,CR00048,2025-01-17,0.0,PayPal,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00635,U01096,CR00052,2025-02-08,0.0,PayPal,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00636,U01096,CR00043,2025-10-27,0.0,Credit Card,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00637,U01123,CR00013,2025-03-30,0.0,Credit Card,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00640,U01123,CR00005,2025-02-21,0.0,Bank Transfer,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00642,U01143,CR00030,2025-06-29,0.0,Credit Card,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00644,U01143,CR00052,2025-06-01,0.0,PayPal,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00645,U01143,CR00054,2025-03-13,0.0,PayPal,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00646,U01143,CR00006,2025-03-14,276.37,Bank Transfer,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00647,U01146,CR00029,2025-11-24,0.0,PayPal,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00648,U01146,CR00004,2025-08-04,0.0,Credit Card,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00652,U01151,CR00003,2025-04-16,0.0,PayPal,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00655,U01158,CR00059,2025-12-11,0.0,PayPal,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00658,U01163,CR00014,2025-03-25,0.0,Credit Card,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00660,U01167,CR00044,2025-06-05,119.04,Credit Card,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00661,U01167,CR00051,2025-03-04,37.89,Credit Card,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00662,U01170,CR00047,2025-07-09,89.59,PayPal,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00664,U01170,CR00005,2025-06-15,0.0,Credit Card,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00667,U01177,CR00058,2025-12-16,0.0,Bank Transfer,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00669,U01177,CR00006,2025-11-16,276.37,Credit Card,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00672,U01180,CR00024,2025-12-04,117.68,Credit Card,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00675,U01197,CR00013,2025-08-19,0.0,PayPal,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00676,U01197,CR00036,2025-09-14,0.0,PayPal,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00677,U01197,CR00015,2025-01-18,285.05,Bank Transfer,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00678,U01203,CR00028,2025-03-22,0.78,PayPal,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00680,U01203,CR00038,2025-10-13,342.61,Credit Card,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00683,U01221,CR00028,2025-09-20,0.78,Bank Transfer,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00685,U01221,CR00048,2025-10-15,0.0,PayPal,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00688,U01224,CR00015,2025-05-12,285.05,PayPal,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00691,U01231,CR00015,2025-09-12,285.05,Credit Card,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00692,U01231,CR00039,2025-08-24,346.71,Credit Card,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00694,U01233,CR00050,2025-05-05,490.9,Bank Transfer,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00699,U01237,CR00053,2025-08-03,0.0,PayPal,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00700,U01237,CR00006,2025-09-26,276.37,PayPal,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00701,U01237,CR00041,2025-02-20,53.86,PayPal,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00702,U01237,CR00001,2025-11-18,472.28,PayPal,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00704,U01239,CR00009,2025-04-24,0.0,PayPal,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00706,U01239,CR00029,2025-08-15,0.0,Bank Transfer,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00707,U01239,CR00015,2025-04-08,285.05,PayPal,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00708,U01244,CR00013,2025-05-01,0.0,PayPal,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00709,U01244,CR00012,2025-12-24,487.92,Bank Transfer,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00710,U01244,CR00030,2025-12-01,0.0,Credit Card,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00712,U01249,CR00040,2025-03-30,327.99,Credit Card,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00713,U01249,CR00009,2025-05-28,0.0,Credit Card,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00715,U01249,CR00013,2025-07-19,0.0,Bank Transfer,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00718,U01250,CR00006,2025-06-27,276.37,Bank Transfer,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00720,U01250,CR00060,2025-12-27,0.0,PayPal,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00724,U01266,CR00005,2025-12-29,0.0,Credit Card,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00725,U01266,CR00004,2025-01-11,0.0,Bank Transfer,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00726,U01266,CR00024,2025-08-16,117.68,PayPal,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00727,U01266,CR00047,2025-05-01,89.59,Credit Card,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00730,U01267,CR00008,2025-12-20,0.0,Bank Transfer,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00732,U01267,CR00010,2025-12-02,0.0,PayPal,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00735,U01268,CR00021,2025-11-21,0.0,Credit Card,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00736,U01268,CR00006,2025-01-24,276.37,PayPal,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00737,U01277,CR00010,2025-02-08,0.0,Credit Card,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00741,U01280,CR00014,2025-01-06,0.0,Bank Transfer,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00742,U01280,CR00027,2025-05-23,0.0,Bank Transfer,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00743,U01280,CR00003,2025-03-21,0.0,Credit Card,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00745,U01281,CR00043,2025-06-20,0.0,Credit Card,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00746,U01281,CR00047,2025-01-09,89.59,PayPal,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00748,U01284,CR00012,2025-01-18,487.92,Bank Transfer,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00749,U01284,CR00006,2025-01-24,276.37,Credit Card,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00753,U01286,CR00059,2025-02-05,0.0,Credit Card,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00755,U01286,CR00015,2025-08-15,285.05,PayPal,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00759,U01287,CR00043,2025-02-17,0.0,Bank Transfer,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00761,U01290,CR00030,2025-09-21,0.0,Bank Transfer,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00764,U01315,CR00011,2025-11-27,326.02,Bank Transfer,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00765,U01315,CR00057,2025-02-21,177.34,PayPal,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00767,U01318,CR00050,2025-04-07,490.9,PayPal,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00769,U01318,CR00010,2025-04-20,0.0,PayPal,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00770,U01321,CR00045,2025-09-24,0.0,PayPal,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00773,U01321,CR00028,2025-07-30,0.78,Bank Transfer,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00776,U01322,CR00022,2025-04-15,0.0,Credit Card,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00780,U01331,CR00021,2025-08-17,0.0,Bank Transfer,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00781,U01331,CR00005,2025-04-01,0.0,Credit Card,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00782,U01332,CR00019,2025-12-12,0.0,Credit Card,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00785,U01334,CR00008,2025-06-01,0.0,Bank Transfer,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00788,U01334,CR00047,2025-12-05,89.59,Credit Card,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00789,U01334,CR00057,2025-11-06,177.34,Credit Card,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00790,U01336,CR00005,2025-06-01,0.0,Bank Transfer,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00791,U01336,CR00023,2025-11-11,0.0,Credit Card,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00793,U01337,CR00051,2025-12-10,37.89,Credit Card,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00794,U01337,CR00027,2025-07-20,0.0,PayPal,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00795,U01337,CR00028,2025-05-04,0.78,Bank Transfer,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00797,U01337,CR00014,2025-11-24,0.0,PayPal,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00800,U01343,CR00002,2025-08-04,0.0,Credit Card,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00801,U01343,CR00055,2025-01-27,57.32,PayPal,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00803,U01344,CR00036,2025-11-11,0.0,Credit Card,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00804,U01344,CR00045,2025-01-11,0.0,PayPal,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00805,U01344,CR00008,2025-07-15,0.0,Bank Transfer,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00806,U01346,CR00045,2025-12-29,0.0,Credit Card,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00808,U01346,CR00037,2025-08-14,0.0,PayPal,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00809,U01346,CR00028,2025-06-07,0.78,PayPal,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00811,U01347,CR00026,2025-05-01,0.0,PayPal,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00815,U01350,CR00015,2025-04-22,285.05,Bank Transfer,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00817,U01350,CR00048,2025-01-29,0.0,PayPal,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00820,U01352,CR00036,2025-07-25,0.0,Credit Card,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00821,U01352,CR00003,2025-02-24,0.0,PayPal,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00822,U01355,CR00019,2025-02-07,0.0,PayPal,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00827,U01364,CR00009,2025-10-17,0.0,Bank Transfer,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00829,U01364,CR00060,2025-12-09,0.0,Credit Card,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00831,U01365,CR00042,2025-02-25,0.0,Credit Card,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00834,U01375,CR00025,2025-05-04,299.57,PayPal,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00836,U01375,CR00022,2025-01-29,0.0,Credit Card,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00837,U01394,CR00022,2025-06-02,0.0,PayPal,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00838,U01394,CR00016,2025-11-13,0.0,Credit Card,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00839,U01394,CR00054,2025-07-29,0.0,Bank Transfer,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00840,U01395,CR00008,2025-04-23,0.0,Credit Card,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00842,U01395,CR00037,2025-03-14,0.0,Bank Transfer,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00847,U01397,CR00024,2025-06-19,117.68,Bank Transfer,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00849,U01399,CR00028,2025-03-20,0.78,Credit Card,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00851,U01399,CR00055,2025-09-06,57.32,Bank Transfer,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00855,U01405,CR00021,2025-01-06,0.0,Credit Card,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00856,U01405,CR00020,2025-09-19,0.0,Bank Transfer,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00857,U01411,CR00010,2025-07-26,0.0,Bank Transfer,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00858,U01411,CR00017,2025-11-28,0.0,PayPal,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00860,U01411,CR00042,2025-03-25,0.0,PayPal,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00861,U01411,CR00026,2025-10-24,0.0,Credit Card,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00862,U01414,CR00045,2025-10-23,0.0,Bank Transfer,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00863,U01414,CR00007,2025-09-27,0.0,Bank Transfer,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00864,U01414,CR00059,2025-08-26,0.0,PayPal,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00865,U01414,CR00023,2025-09-23,0.0,Bank Transfer,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00866,U01414,CR00011,2025-07-14,326.02,Bank Transfer,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00871,U01429,CR00055,2025-02-21,57.32,Credit Card,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00872,U01430,CR00013,2025-02-06,0.0,Credit Card,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,High Rated
TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,TT00873,U01430,CR00025,2025-02-07,299.57,PayPal,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,High Rated
